CustomerID,Churn,tenure,Contract,PaymentMethod,MonthlyCharges,churn_proba,top_risk_reason,top_risk_reasons
3638-VBZTA,0,68,Two year,Bank transfer (automatic),86.5,0.05184508895926082,avg monthly spend (impact SHAP +0.10),avg monthly spend (impact SHAP +0.10) • PaperlessBilling No (impact SHAP +0.06) • StreamingMovies No (impact SHAP +0.05)
1937-OTUKY,0,72,Two year,Bank transfer (automatic),98.2,0.05182451851226586,Facture mensuelle élevée (impact SHAP +0.26),Facture mensuelle élevée (impact SHAP +0.26) • Internet fibre (impact SHAP +0.17) • avg monthly spend (impact SHAP +0.09)
1265-BCFEO,0,71,Two year,Bank transfer (automatic),80.45,0.051703473204801606,Sans sécurité en ligne (impact SHAP +0.32),Sans sécurité en ligne (impact SHAP +0.32) • MultipleLines No (impact SHAP +0.07) • PaperlessBilling No (impact SHAP +0.05)
6898-RBTLU,0,49,Two year,Bank transfer (automatic),79.3,0.05165485569778059,Sans sécurité en ligne (impact SHAP +0.14),Sans sécurité en ligne (impact SHAP +0.14) • Streaming films (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.03)
7162-WPHPM,0,58,Two year,Credit card (automatic),71.6,0.05164738968896331,avg monthly spend (impact SHAP +0.04),avg monthly spend (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.01)
9553-DLCLU,0,13,Two year,Credit card (automatic),88.95,0.051523152141591505,avg monthly spend (impact SHAP +0.17),avg monthly spend (impact SHAP +0.17) • Ancienneté courte (impact SHAP +0.11) • Streaming films (impact SHAP +0.04)
5840-NVDCG,0,16,Two year,Bank transfer (automatic),68.25,0.05151153067028108,Ancienneté courte (impact SHAP +0.09),Ancienneté courte (impact SHAP +0.09) • Streaming films (impact SHAP +0.03) • avg monthly spend (impact SHAP +0.02)
8819-WFGGJ,0,68,Two year,Bank transfer (automatic),54.1,0.051476535686728185,Sans support technique (impact SHAP +0.15),Sans support technique (impact SHAP +0.15) • MultipleLines No (impact SHAP +0.06) • PhoneService No (impact SHAP +0.04)
8809-XKHMD,0,72,Two year,Bank transfer (automatic),100.55,0.0514747929919667,Facture mensuelle élevée (impact SHAP +0.26),Facture mensuelle élevée (impact SHAP +0.26) • Internet fibre (impact SHAP +0.19) • avg monthly spend (impact SHAP +0.16)
0979-MOZQI,0,62,Two year,Bank transfer (automatic),39.0,0.051448720125763646,Sans sécurité en ligne (impact SHAP +0.27),Sans sécurité en ligne (impact SHAP +0.27) • PaperlessBilling No (impact SHAP +0.05) • MultipleLines No (impact SHAP +0.03)
0064-SUDOG,0,12,Two year,Bank transfer (automatic),20.3,0.05144218953040301,Ancienneté courte (impact SHAP +0.22),Ancienneté courte (impact SHAP +0.22) • Dépenses cumulées (impact SHAP +0.06) • Sécurité ou support premium (impact SHAP +0.04)
8241-JUIQO,0,61,One year,Bank transfer (automatic),19.45,0.051392902044746495,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.10) • StreamingMovies No (impact SHAP +0.03)
9958-MEKUC,0,72,Two year,Credit card (automatic),103.95,0.051296831165665475,Facture mensuelle élevée (impact SHAP +0.28),Facture mensuelle élevée (impact SHAP +0.28) • avg monthly spend (impact SHAP +0.22) • Internet fibre (impact SHAP +0.19)
1399-OUPJN,0,57,Two year,Bank transfer (automatic),19.75,0.051199204135069454,Sécurité ou support premium (impact SHAP +0.03),Sécurité ou support premium (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.02) • PaymentMethod Bank transfer (automatic) (impact SHAP +0.01)
6258-PVZWJ,0,68,Two year,Credit card (automatic),90.8,0.051195009290059545,MultipleLines No (impact SHAP +0.05),MultipleLines No (impact SHAP +0.05) • Streaming films (impact SHAP +0.04) • PaperlessBilling No (impact SHAP +0.03)
9769-TSBZE,0,70,Two year,Electronic check,66.0,0.05118772373953793,Paiement par chèque électronique (impact SHAP +0.20),Paiement par chèque électronique (impact SHAP +0.20) • PaymentMethod Mailed check (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.02)
6691-CCIHA,0,62,Two year,Electronic check,84.95,0.051106058616668414,Paiement par chèque électronique (impact SHAP +0.27),Paiement par chèque électronique (impact SHAP +0.27) • MultipleLines No (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.03)
2498-XLDZR,0,32,Two year,Mailed check,73.6,0.05104492786874323,Dépenses cumulées (impact SHAP +0.03),Dépenses cumulées (impact SHAP +0.03) • Streaming films (impact SHAP +0.03) • avg monthly spend (impact SHAP +0.03)
1265-ZFOSD,0,64,Two year,Mailed check,81.3,0.05100294653389082,Dépenses cumulées (impact SHAP +0.07),Dépenses cumulées (impact SHAP +0.07) • Streaming films (impact SHAP +0.04) • avg monthly spend (impact SHAP +0.03)
1231-YNDEK,0,58,Two year,Bank transfer (automatic),19.15,0.050938171717161196,Dépenses cumulées (impact SHAP +0.05),Dépenses cumulées (impact SHAP +0.05) • PaperlessBilling No (impact SHAP +0.04) • Sans personne à charge (impact SHAP +0.04)
1080-BWSYE,0,64,Two year,Credit card (automatic),25.65,0.05088331508071988,Client senior (impact SHAP +0.19),Client senior (impact SHAP +0.19) • Sécurité ou support premium (impact SHAP +0.07) • avg monthly spend (impact SHAP +0.04)
9351-HXDMR,0,72,Two year,Credit card (automatic),110.9,0.05082142777920571,avg monthly spend (impact SHAP +0.29),avg monthly spend (impact SHAP +0.29) • Facture mensuelle élevée (impact SHAP +0.25) • Internet fibre (impact SHAP +0.19)
5485-ITNPC,0,66,Two year,Bank transfer (automatic),85.9,0.05081933884864363,avg monthly spend (impact SHAP +0.07),avg monthly spend (impact SHAP +0.07) • PaperlessBilling No (impact SHAP +0.06) • StreamingMovies No (impact SHAP +0.05)
6023-GSSXW,0,69,Two year,Credit card (automatic),61.45,0.050696562092582255,Sans sécurité en ligne (impact SHAP +0.19),Sans sécurité en ligne (impact SHAP +0.19) • Sans support technique (impact SHAP +0.13) • Sécurité ou support premium (impact SHAP +0.08)
6916-HIJSE,0,65,Two year,Bank transfer (automatic),84.85,0.05069249179765062,avg monthly spend (impact SHAP +0.07),avg monthly spend (impact SHAP +0.07) • PaperlessBilling No (impact SHAP +0.06) • StreamingMovies No (impact SHAP +0.05)
7328-ZJAJO,0,59,Two year,Credit card (automatic),19.5,0.05067797343001849,Sécurité ou support premium (impact SHAP +0.03),Sécurité ou support premium (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.02) • Dépenses cumulées (impact SHAP +0.02)
2346-LOCWC,0,58,Two year,Credit card (automatic),20.5,0.05067797343001849,Sécurité ou support premium (impact SHAP +0.03),Sécurité ou support premium (impact SHAP +0.03) • Dépenses cumulées (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.02)
0042-JVWOJ,0,26,One year,Bank transfer (automatic),19.6,0.05065504331865133,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.10) • Sécurité ou support premium (impact SHAP +0.03)
4795-UXVCJ,0,26,One year,Credit card (automatic),19.8,0.05062157606629035,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.11) • Sécurité ou support premium (impact SHAP +0.03)
2335-GSODA,0,23,Two year,Mailed check,40.1,0.05060488558081916,Dépenses cumulées (impact SHAP +0.06),Dépenses cumulées (impact SHAP +0.06) • Sans sauvegarde en ligne (impact SHAP +0.04) • PhoneService No (impact SHAP +0.03)
0604-THJFP,0,59,Two year,Credit card (automatic),75.95,0.05046231090663189,Sans sécurité en ligne (impact SHAP +0.18),Sans sécurité en ligne (impact SHAP +0.18) • Streaming films (impact SHAP +0.04) • PaperlessBilling No (impact SHAP +0.02)
9674-EHPPG,0,46,Two year,Credit card (automatic),40.4,0.050437090796019296,PhoneService No (impact SHAP +0.03),PhoneService No (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.03)
8779-YIQQA,0,21,One year,Mailed check,19.8,0.0504363174220123,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.11) • Sécurité ou support premium (impact SHAP +0.02)
4962-CHQPW,0,29,One year,Mailed check,19.85,0.05041380101253671,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.10) • Sécurité ou support premium (impact SHAP +0.02)
4994-OBRSZ,0,14,Two year,Bank transfer (automatic),76.1,0.05038580454243281,Ancienneté courte (impact SHAP +0.09),Ancienneté courte (impact SHAP +0.09) • Streaming films (impact SHAP +0.03) • avg monthly spend (impact SHAP +0.03)
6546-OPBBH,0,51,One year,Mailed check,23.95,0.05033749319914305,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.09) • Sécurité ou support premium (impact SHAP +0.02)
0014-BMAQU,0,63,Two year,Credit card (automatic),84.65,0.05030396161802676,Internet fibre (impact SHAP +0.23),Internet fibre (impact SHAP +0.23) • avg monthly spend (impact SHAP +0.05) • Sans sauvegarde en ligne (impact SHAP +0.04)
3831-YCPUO,0,72,Two year,Credit card (automatic),109.5,0.05026554865183064,Facture mensuelle élevée (impact SHAP +0.32),Facture mensuelle élevée (impact SHAP +0.32) • avg monthly spend (impact SHAP +0.25) • Internet fibre (impact SHAP +0.19)
8060-HIWJJ,0,64,Two year,Credit card (automatic),86.55,0.05016778702310969,Sans sécurité en ligne (impact SHAP +0.22),Sans sécurité en ligne (impact SHAP +0.22) • avg monthly spend (impact SHAP +0.05) • Streaming films (impact SHAP +0.04)
5702-KVQRD,0,71,Two year,Electronic check,82.55,0.05013709544838714,Paiement par chèque électronique (impact SHAP +0.35),Paiement par chèque électronique (impact SHAP +0.35) • Sans sauvegarde en ligne (impact SHAP +0.10) • avg monthly spend (impact SHAP +0.04)
0057-QBUQH,0,43,Two year,Electronic check,25.1,0.05012091496423063,Paiement par chèque électronique (impact SHAP +0.27),Paiement par chèque électronique (impact SHAP +0.27) • Sécurité ou support premium (impact SHAP +0.03) • PaperlessBilling No (impact SHAP +0.03)
2123-VSCOT,0,59,Two year,Bank transfer (automatic),72.1,0.05003140103830556,Sans sécurité en ligne (impact SHAP +0.20),Sans sécurité en ligne (impact SHAP +0.20) • Sans sauvegarde en ligne (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.03)
7639-LIAYI,0,52,Two year,Credit card (automatic),79.75,0.05001537730066141,Sans sauvegarde en ligne (impact SHAP +0.04),Sans sauvegarde en ligne (impact SHAP +0.04) • Streaming films (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.04)
6166-YIPFO,0,72,Two year,Electronic check,64.7,0.049988523981917575,Paiement par chèque électronique (impact SHAP +0.33),Paiement par chèque électronique (impact SHAP +0.33) • avg monthly spend (impact SHAP +0.07) • PhoneService No (impact SHAP +0.06)
7301-ABVAD,0,72,Two year,Bank transfer (automatic),86.6,0.04990041366112438,Sans sécurité en ligne (impact SHAP +0.28),Sans sécurité en ligne (impact SHAP +0.28) • avg monthly spend (impact SHAP +0.06) • MultipleLines No (impact SHAP +0.05)
9339-FIIJL,0,72,Two year,Bank transfer (automatic),85.95,0.04990041366112438,Sans sécurité en ligne (impact SHAP +0.28),Sans sécurité en ligne (impact SHAP +0.28) • avg monthly spend (impact SHAP +0.06) • MultipleLines No (impact SHAP +0.05)
3389-KTRXV,0,23,Two year,Mailed check,23.85,0.04985795485346017,Sécurité ou support premium (impact SHAP +0.08),Sécurité ou support premium (impact SHAP +0.08) • MultipleLines No (impact SHAP +0.02) • StreamingMovies No (impact SHAP +0.02)
9764-REAFF,0,59,Two year,Bank transfer (automatic),18.4,0.04983375826193261,Sans personne à charge (impact SHAP +0.05),Sans personne à charge (impact SHAP +0.05) • Sécurité ou support premium (impact SHAP +0.04) • Dépenses cumulées (impact SHAP +0.04)
6729-FZWSY,0,67,One year,Mailed check,19.45,0.04973644025353201,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.09) • PaperlessBilling No (impact SHAP +0.06)
5003-XZWWO,0,71,Two year,Credit card (automatic),84.2,0.049733930780418024,Sans sécurité en ligne (impact SHAP +0.28),Sans sécurité en ligne (impact SHAP +0.28) • avg monthly spend (impact SHAP +0.06) • MultipleLines No (impact SHAP +0.05)
0945-TSONX,0,47,Two year,Credit card (automatic),85.3,0.0497082515590704,avg monthly spend (impact SHAP +0.09),avg monthly spend (impact SHAP +0.09) • Streaming films (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.03)
1568-LJSZU,0,68,Two year,Credit card (automatic),92.2,0.04969449573634225,avg monthly spend (impact SHAP +0.05),avg monthly spend (impact SHAP +0.05) • Streaming films (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.04)
8336-TAVKX,0,72,Two year,Bank transfer (automatic),78.45,0.04969129348998878,Client senior (impact SHAP +0.27),Client senior (impact SHAP +0.27) • Dépenses cumulées (impact SHAP +0.11) • avg monthly spend (impact SHAP +0.05)
5451-MHQOF,0,56,One year,Mailed check,24.45,0.0496882741068823,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.09) • StreamingMovies No (impact SHAP +0.03)
7471-WNSUF,0,60,One year,Bank transfer (automatic),24.15,0.04962045276638162,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.10) • Sans personne à charge (impact SHAP +0.04)
8208-EUMTE,0,16,Two year,Mailed check,54.85,0.04949738199107234,Ancienneté courte (impact SHAP +0.10),Ancienneté courte (impact SHAP +0.10) • PhoneService No (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.03)
5859-HZYLF,0,26,Two year,Credit card (automatic),19.15,0.04949168463752902,PaperlessBilling No (impact SHAP +0.07),PaperlessBilling No (impact SHAP +0.07) • Sans personne à charge (impact SHAP +0.03) • Sécurité ou support premium (impact SHAP +0.03)
5320-BRKGK,0,58,Two year,Mailed check,75.8,0.04941376314854007,avg monthly spend (impact SHAP +0.05),avg monthly spend (impact SHAP +0.05) • Sans sauvegarde en ligne (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.02)
4521-WFJAI,0,56,Two year,Bank transfer (automatic),25.95,0.04935940899250147,Sécurité ou support premium (impact SHAP +0.04),Sécurité ou support premium (impact SHAP +0.04) • Sans personne à charge (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.04)
6631-HMANX,0,72,Two year,Credit card (automatic),85.45,0.04933425753113297,Sans sécurité en ligne (impact SHAP +0.32),Sans sécurité en ligne (impact SHAP +0.32) • MultipleLines No (impact SHAP +0.06) • Streaming films (impact SHAP +0.04)
1073-XXCZD,0,55,Two year,Bank transfer (automatic),25.7,0.0492946032700961,Sécurité ou support premium (impact SHAP +0.04),Sécurité ou support premium (impact SHAP +0.04) • Sans personne à charge (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.03)
0853-TWRVK,0,72,Two year,Bank transfer (automatic),105.6,0.04919628028018491,Facture mensuelle élevée (impact SHAP +0.29),Facture mensuelle élevée (impact SHAP +0.29) • avg monthly spend (impact SHAP +0.21) • Internet fibre (impact SHAP +0.19)
2192-OZITF,0,45,Two year,Mailed check,73.55,0.049176369325357946,Sans sauvegarde en ligne (impact SHAP +0.04),Sans sauvegarde en ligne (impact SHAP +0.04) • avg monthly spend (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.03)
9110-HSGTV,0,69,Two year,Credit card (automatic),82.45,0.049173045964197706,PaperlessBilling No (impact SHAP +0.07),PaperlessBilling No (impact SHAP +0.07) • avg monthly spend (impact SHAP +0.05) • StreamingMovies No (impact SHAP +0.05)
5197-LQXXH,0,71,Two year,Credit card (automatic),83.3,0.049169565765875146,Sans sécurité en ligne (impact SHAP +0.32),Sans sécurité en ligne (impact SHAP +0.32) • MultipleLines No (impact SHAP +0.06) • Streaming films (impact SHAP +0.04)
9824-QCJPK,0,36,One year,Mailed check,20.0,0.04916543147513894,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.11) • Sécurité ou support premium (impact SHAP +0.03)
5380-XPJNZ,0,38,One year,Mailed check,20.05,0.04916543147513894,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.11) • Sécurité ou support premium (impact SHAP +0.03)
2990-OGYTD,0,67,Two year,Bank transfer (automatic),86.15,0.04912626071695517,Sans sécurité en ligne (impact SHAP +0.22),Sans sécurité en ligne (impact SHAP +0.22) • avg monthly spend (impact SHAP +0.07) • Streaming films (impact SHAP +0.04)
5125-CNDSP,0,63,One year,Bank transfer (automatic),40.6,0.04910161384535134,Contract One year (impact SHAP +0.18),Contract One year (impact SHAP +0.18) • Contract Two year (impact SHAP +0.08) • PhoneService No (impact SHAP +0.04)
4990-ALDGW,0,57,Two year,Mailed check,20.75,0.04909880553705381,Dépenses cumulées (impact SHAP +0.05),Dépenses cumulées (impact SHAP +0.05) • Sans personne à charge (impact SHAP +0.05) • Sécurité ou support premium (impact SHAP +0.03)
0459-SPZHJ,0,63,Two year,Credit card (automatic),83.5,0.04907180758277352,Sans support technique (impact SHAP +0.11),Sans support technique (impact SHAP +0.11) • avg monthly spend (impact SHAP +0.09) • Streaming films (impact SHAP +0.04)
1439-LCGVL,0,26,One year,Mailed check,19.2,0.04906370114316579,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.10) • Sécurité ou support premium (impact SHAP +0.03)
5914-GXMDA,0,32,One year,Mailed check,19.3,0.04906370114316579,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.10) • Sécurité ou support premium (impact SHAP +0.03)
5788-YPOEG,0,34,Two year,Mailed check,84.75,0.04905387552365157,avg monthly spend (impact SHAP +0.07),avg monthly spend (impact SHAP +0.07) • Streaming films (impact SHAP +0.03) • Streaming TV (impact SHAP +0.02)
0607-DAAHE,1,53,Two year,Bank transfer (automatic),19.75,0.04904280612951295,Sécurité ou support premium (impact SHAP +0.04),Sécurité ou support premium (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.02) • StreamingMovies No (impact SHAP +0.02)
6368-TZZDT,0,4,Two year,Credit card (automatic),19.5,0.049022196830146844,Ancienneté courte (impact SHAP +0.34),Ancienneté courte (impact SHAP +0.34) • Dépenses cumulées (impact SHAP +0.06) • Sécurité ou support premium (impact SHAP +0.03)
8413-YNHNV,0,69,Two year,Mailed check,90.65,0.04891176855269299,avg monthly spend (impact SHAP +0.11),avg monthly spend (impact SHAP +0.11) • Streaming films (impact SHAP +0.04) • MultipleLines No (impact SHAP +0.04)
2404-JIBFC,0,55,Two year,Bank transfer (automatic),85.1,0.048898716414309706,avg monthly spend (impact SHAP +0.08),avg monthly spend (impact SHAP +0.08) • Streaming films (impact SHAP +0.04) • Sans sauvegarde en ligne (impact SHAP +0.04)
2418-TPEUN,0,56,Two year,Credit card (automatic),19.8,0.04883324151114062,Dépenses cumulées (impact SHAP +0.04),Dépenses cumulées (impact SHAP +0.04) • PaperlessBilling No (impact SHAP +0.03) • Sécurité ou support premium (impact SHAP +0.03)
5135-RDDQL,0,63,Two year,Bank transfer (automatic),50.65,0.048800811116265566,Sans support technique (impact SHAP +0.14),Sans support technique (impact SHAP +0.14) • PaperlessBilling No (impact SHAP +0.06) • Dépenses cumulées (impact SHAP +0.03)
6867-ACCZI,0,24,Two year,Mailed check,52.5,0.04869841560722512,PaperlessBilling No (impact SHAP +0.05),PaperlessBilling No (impact SHAP +0.05) • PhoneService No (impact SHAP +0.03) • Streaming films (impact SHAP +0.03)
5318-YKDPV,0,43,Two year,Credit card (automatic),79.15,0.04869537903398297,avg monthly spend (impact SHAP +0.05),avg monthly spend (impact SHAP +0.05) • Streaming films (impact SHAP +0.03) • Sans sauvegarde en ligne (impact SHAP +0.03)
1970-KKFWL,0,35,Two year,Bank transfer (automatic),23.3,0.048653495314390824,Sécurité ou support premium (impact SHAP +0.05),Sécurité ou support premium (impact SHAP +0.05) • MultipleLines No (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.03)
6292-TOSSS,0,50,Two year,Bank transfer (automatic),24.9,0.048653495314390824,Sécurité ou support premium (impact SHAP +0.04),Sécurité ou support premium (impact SHAP +0.04) • Sans personne à charge (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.03)
8234-GSZYK,0,43,Two year,Bank transfer (automatic),26.45,0.048653495314390824,Sécurité ou support premium (impact SHAP +0.05),Sécurité ou support premium (impact SHAP +0.05) • MultipleLines No (impact SHAP +0.04) • Sans personne à charge (impact SHAP +0.03)
6407-GSJNL,0,51,Two year,Bank transfer (automatic),24.95,0.048653495314390824,Sécurité ou support premium (impact SHAP +0.04),Sécurité ou support premium (impact SHAP +0.04) • Sans personne à charge (impact SHAP +0.03) • MultipleLines No (impact SHAP +0.03)
1088-AUUZZ,0,56,Two year,Credit card (automatic),75.85,0.04864905411450588,Streaming films (impact SHAP +0.04),Streaming films (impact SHAP +0.04) • avg monthly spend (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.03)
3078-ZKNTS,0,13,Two year,Bank transfer (automatic),19.75,0.04864840748374795,Ancienneté courte (impact SHAP +0.17),Ancienneté courte (impact SHAP +0.17) • Sécurité ou support premium (impact SHAP +0.04) • PaperlessBilling No (impact SHAP +0.04)
8755-OGKNA,0,57,Two year,Bank transfer (automatic),19.5,0.04863895577103439,Sécurité ou support premium (impact SHAP +0.04),Sécurité ou support premium (impact SHAP +0.04) • PaymentMethod Mailed check (impact SHAP +0.02) • Dépenses cumulées (impact SHAP +0.02)
7321-KKSDU,0,32,Two year,Mailed check,20.5,0.04860345700756337,Dépenses cumulées (impact SHAP +0.12),Dépenses cumulées (impact SHAP +0.12) • Sécurité ou support premium (impact SHAP +0.03) • StreamingMovies No (impact SHAP +0.01)
9225-BZLNZ,0,72,Two year,Electronic check,85.25,0.048591399803003255,Paiement par chèque électronique (impact SHAP +0.27),Paiement par chèque électronique (impact SHAP +0.27) • Sans support technique (impact SHAP +0.17) • MultipleLines No (impact SHAP +0.06)
4194-FJARJ,0,54,Two year,Bank transfer (automatic),60.0,0.048548891723381955,Sans sauvegarde en ligne (impact SHAP +0.03),Sans sauvegarde en ligne (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.03) • avg monthly spend (impact SHAP +0.01)
6122-EFVKN,0,24,Two year,Mailed check,35.75,0.04854823772016213,Dépenses cumulées (impact SHAP +0.06),Dépenses cumulées (impact SHAP +0.06) • PhoneService No (impact SHAP +0.03) • Sans sauvegarde en ligne (impact SHAP +0.03)
3298-QEICA,0,23,Two year,Mailed check,34.6,0.04854823772016213,Dépenses cumulées (impact SHAP +0.06),Dépenses cumulées (impact SHAP +0.06) • Sans sauvegarde en ligne (impact SHAP +0.03) • PhoneService No (impact SHAP +0.03)
1090-ESELR,0,72,Two year,Bank transfer (automatic),105.5,0.04846448808387984,Facture mensuelle élevée (impact SHAP +0.29),Facture mensuelle élevée (impact SHAP +0.29) • avg monthly spend (impact SHAP +0.22) • Internet fibre (impact SHAP +0.19)
5680-LQOGP,0,68,Two year,Credit card (automatic),82.45,0.04843151800047835,PaperlessBilling No (impact SHAP +0.06),PaperlessBilling No (impact SHAP +0.06) • avg monthly spend (impact SHAP +0.06) • StreamingMovies No (impact SHAP +0.05)
0244-LGNFY,0,72,Two year,Bank transfer (automatic),92.65,0.04841121746690103,avg monthly spend (impact SHAP +0.18),avg monthly spend (impact SHAP +0.18) • Facture mensuelle élevée (impact SHAP +0.12) • MultipleLines No (impact SHAP +0.04)
6248-BSHKG,0,61,One year,Mailed check,20.4,0.048402777994867974,Contract One year (impact SHAP +0.13),Contract One year (impact SHAP +0.13) • Contract Two year (impact SHAP +0.09) • StreamingMovies No (impact SHAP +0.03)
1414-YADCW,0,70,Two year,Bank transfer (automatic),84.6,0.04839971916979061,Internet fibre (impact SHAP +0.23),Internet fibre (impact SHAP +0.23) • PaymentMethod Mailed check (impact SHAP +0.04) • avg monthly spend (impact SHAP +0.03)
1354-YZFNB,0,4,Two year,Credit card (automatic),19.55,0.048316175200727035,Ancienneté courte (impact SHAP +0.35),Ancienneté courte (impact SHAP +0.35) • Dépenses cumulées (impact SHAP +0.12) • Sécurité ou support premium (impact SHAP +0.03)
8100-PNJMH,0,68,Two year,Credit card (automatic),88.85,0.04831233803372207,avg monthly spend (impact SHAP +0.13),avg monthly spend (impact SHAP +0.13) • PaperlessBilling No (impact SHAP +0.06) • StreamingMovies No (impact SHAP +0.05)
5751-USDBL,0,46,Two year,Mailed check,81.0,0.04829573185520334,avg monthly spend (impact SHAP +0.07),avg monthly spend (impact SHAP +0.07) • Streaming films (impact SHAP +0.03) • Sans sauvegarde en ligne (impact SHAP +0.03)
5208-FVQKB,0,70,Two year,Mailed check,67.95,0.04819808023478072,Dépenses cumulées (impact SHAP +0.10),Dépenses cumulées (impact SHAP +0.10) • Streaming films (impact SHAP +0.04) • StreamingMovies No (impact SHAP +0.02)
2126-GSEGL,0,70,Two year,Bank transfer (automatic),84.8,0.04816641925167902,Sans sécurité en ligne (impact SHAP +0.26),Sans sécurité en ligne (impact SHAP +0.26) • MultipleLines No (impact SHAP +0.06) • Streaming films (impact SHAP +0.04)
9068-VPWQQ,0,61,Two year,Credit card (automatic),75.35,0.0480954410905076,Streaming films (impact SHAP +0.04),Streaming films (impact SHAP +0.04) • Sans sauvegarde en ligne (impact SHAP +0.04) • avg monthly spend (impact SHAP +0.04)
7665-NKLAV,0,36,Two year,Credit card (automatic),40.65,0.048063890253356154,PhoneService No (impact SHAP +0.03),PhoneService No (impact SHAP +0.03) • Ancienneté courte (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.02)
2790-XUYMV,0,71,One year,Credit card (automatic),85.45,0.0480545448346624,Internet fibre (impact SHAP +0.15),Internet fibre (impact SHAP +0.15) • Contract One year (impact SHAP +0.14) • avg monthly spend (impact SHAP +0.12)
8711-LOBKY,0,59,Two year,Mailed check,19.85,0.04803568383764074,Sécurité ou support premium (impact SHAP +0.03),Sécurité ou support premium (impact SHAP +0.03) • Dépenses cumulées (impact SHAP +0.03) • StreamingMovies No (impact SHAP +0.01)
2710-WYVXG,0,3,Two year,Mailed check,71.1,0.04797444086181553,Ancienneté courte (impact SHAP +0.30),Ancienneté courte (impact SHAP +0.30) • Streaming films (impact SHAP +0.03) • StreamingMovies No (impact SHAP +0.01)
3720-DBRWL,0,51,Two year,Credit card (automatic),83.85,0.04794130257264922,avg monthly spend (impact SHAP +0.06),avg monthly spend (impact SHAP +0.06) • Streaming films (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.03)
6418-HNFED,0,51,Two year,Credit card (automatic),83.25,0.04794130257264922,Streaming films (impact SHAP +0.03),Streaming films (impact SHAP +0.03) • PaymentMethod Mailed check (impact SHAP +0.03) • StreamingMovies No (impact SHAP +0.02)
3649-JPUGY,0,72,Two year,Bank transfer (automatic),88.6,0.047901480312469165,Sans sécurité en ligne (impact SHAP +0.32),Sans sécurité en ligne (impact SHAP +0.32) • MultipleLines No (impact SHAP +0.06) • Streaming films (impact SHAP +0.04)
0078-XZMHT,0,72,Two year,Bank transfer (automatic),85.15,0.047901480312469165,Sans sécurité en ligne (impact SHAP +0.32),Sans sécurité en ligne (impact SHAP +0.32) • MultipleLines No (impact SHAP +0.06) • Streaming films (impact SHAP +0.04)
